"num","title","action.category","policy.category","year","president","st.flag","matchWords","word.count","stMatchRatio","eoMatches","link"
"12673","Delegation of Disaster Relief and Emergency Assistance Functions","","",1989,"41-George H. W. Bush",FALSE,"__environment__",397,0,"12148; 11795","http://www.presidency.ucsb.edu/ws/index.php?pid=60449"
"12675","Establishing the National Space Council","Manage Advisory Committees, Commissions, or Councils","Space Policy",1989,"41-George H. W. Bush",TRUE,"__State__; __DOTr__; __DOD__; __DOC__; __DOT__; __OMB__; __security__; __science/research__; __technology__; __NASA__; __economy__",1068,0.00468164794007491,"12660","http://www.presidency.ucsb.edu/ws/index.php?pid=60450"
"12682","Commission on Alternative Utilization of Military Facilities","","",1989,"41-George H. W. Bush",FALSE,"__DOD__; __DOJ__; __HHS__; __HUD__; __security__",433,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60451"
"12690","Providing for the Restoration of Law and Order in the Virgin Islands","","",1989,"41-George H. W. Bush",FALSE,"__DOD__; __DOJ__",315,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60452"
"12693","Exclusion of the Defense Mapping Agency Reston Center and Elements Under the Joint Special Operations Command From the Federal Labor-Management Relations Program","","",1989,"41-George H. W. Bush",FALSE,"__security__; __DOD__",165,0,"12171","http://www.presidency.ucsb.edu/ws/index.php?pid=60453"
"11806","Amending Executive Order No. 11763 of January 17, 1974, to Extend the Life of the National Commission for the Observance of World Population Year","","",1974,"38-Gerald R. Ford",FALSE,"",94,0,"11763","http://www.presidency.ucsb.edu/ws/index.php?pid=60454"
"11808","Establishing the President's Economic Policy Board, and for Other Purposes","","",1974,"38-Gerald R. Ford",FALSE,"__economy__; __DOTr__; __State__; __DOI__; __USDA__; __DOC__; __DOL__; __health__; __education__; __HUD__; __DOT__; __OMB__",639,0,"11269; 11789","http://www.presidency.ucsb.edu/ws/index.php?pid=60455"
"11810","Continuing the Regulation of Exports","","Export Control",1974,"38-Gerald R. Ford",FALSE,"__security__; __foreign__; __economy__; __DOC__",466,0,"11533; 11683; 11322; 11419","http://www.presidency.ucsb.edu/ws/index.php?pid=60456"
"11811","Adjusting Rates of Pay for Certain Statutory Pay Systems","Adjust Pay Rates","Federal Workforce",1974,"38-Gerald R. Ford",TRUE,"__medical__; __foreign__",617,0.00810372771474878,"11413; 11474; 11524; 11576; 11637; 11691; 11739","http://www.presidency.ucsb.edu/ws/index.php?pid=60457"
"11816","Delegation of Certain Reporting Functions Under the Foreign Assistance Act to the Secretary of the Treasury","","",1974,"38-Gerald R. Ford",FALSE,"__foreign__; __DOTr__",101,0,"10973","http://www.presidency.ucsb.edu/ws/index.php?pid=60458"
"11829","The Hopi-Navajo Land Settlement Interagency Committee","Manage Advisory Committees, Commissions, or Councils","Federal Land Management",1975,"38-Gerald R. Ford",FALSE,"__DOI__; __DOJ__; __USDA__; __DOC__; __DOL__; __health__; __education__; __HUD__",371,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60459"
"11832","Establishing a National Commission on the Observance of International Women's Year, 1975","Manage Advisory Committees, Commissions, or Councils","",1975,"38-Gerald R. Ford",FALSE,"__economy__; __education__; __State__",996,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60460"
"11833","Withholding of City Income or Employment Taxes by Federal Agencies","","",1975,"38-Gerald R. Ford",FALSE,"__DOTr__",860,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60461"
"11869","Exemption of Arthur S. Fleming From Mandatory Retirement","Exempt Person from Mandatory Retirement","",1975,"38-Gerald R. Ford",FALSE,"",110,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60462"
"11876","Creating an Emergency Board to Investigate a Dispute Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","Creating Labor Dispute Inquiry Board","",1975,"38-Gerald R. Ford",FALSE,"",308,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60463"
"11878","Assigning Responsibilities Relating to Activities of the Presidential Clemency Board","","",1975,"38-Gerald R. Ford",FALSE,"__DOJ__; __OMB__",410,0,"11803; 11804","http://www.presidency.ucsb.edu/ws/index.php?pid=60464"
"11883","Adjustments of Certain Rates of Pay and Allowances","Adjust Pay Rates","Federal Workforce",1975,"38-Gerald R. Ford",TRUE,"__foreign__; __medical__",416,0.00240384615384615,"11811; 11812","http://www.presidency.ucsb.edu/ws/index.php?pid=60465"
"11888","Implementing the Generalized System of Preferences","","",1975,"38-Gerald R. Ford",FALSE,"__DOTr__; __war__",1279,0,"11844","http://www.presidency.ucsb.edu/ws/index.php?pid=60466"
"11889","Amending Executive Order No. 11832 of January 9, 1975, to Extend the Existence of the National Commission On the Observance of International Women's Year, 1975","","",1975,"38-Gerald R. Ford",FALSE,"__State__",121,0,"11832","http://www.presidency.ucsb.edu/ws/index.php?pid=60467"
"11892","Amending Executive Order No. 11746 Relating to Federal Regional Councils","Manage Advisory Committees, Commissions, or Councils","",1975,"38-Gerald R. Ford",TRUE,"__DOC__; __energy__; __OMB__; __DOI__; __USDA__; __DOL__; __health__; __education__; __HUD__; __DOT__; __EPA__",545,0.0055045871559633,"11746; 11647; 11731","http://www.presidency.ucsb.edu/ws/index.php?pid=60468"
"11901","Amending Executive Order No. 11491, as Amended by Executive Orders 11616, 11636, and 11838, Relating to Labor-Management Relations in the Federal Service","","",1976,"38-Gerald R. Ford",FALSE,"",87,0,"11491; 11616; 11636; 11838","http://www.presidency.ucsb.edu/ws/index.php?pid=60469"
"11911","Preservation of Endangered Species","","Environmental Policy",1976,"38-Gerald R. Ford",TRUE,"__DOI__; __science/research__; __USDA__; __DOC__; __health__; __education__; __NSF__; __CEQ__; __DOTr__; __State__",596,0.0151006711409396,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60470"
"11923","The Honorable Francis E. Meloy, Jr. and Robert O. Waring","","",1976,"38-Gerald R. Ford",FALSE,"__war__; __economy__",157,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60472"
"11938","Relating to Adjustment of Cost of Living Allowances and Post Differentials","","",1976,"38-Gerald R. Ford",FALSE,"__foreign__",182,0,"10000","http://www.presidency.ucsb.edu/ws/index.php?pid=60473"
"11939","Basic Allowances for Quarters","","",1976,"38-Gerald R. Ford",FALSE,"__DOD__",249,0,"11157","http://www.presidency.ucsb.edu/ws/index.php?pid=60474"
"11458","Prescribing Arrangements for Developing and Coordinating a National Program For Minority Business Enterprise","","",1969,"37-Richard Nixon",TRUE,"__DOC__; __university__; __education__; __economy__; __budget__",864,0.00115740740740741,"11007","http://www.presidency.ucsb.edu/ws/index.php?pid=60475"
"11468","Amending Executive Order No. 11248, Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule","Adjust Pay Rates","Federal Workforce",1969,"37-Richard Nixon",FALSE,"__DOL__; __DOC__",154,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=60476"
"11484","Designating the United International Bureaux for the Protection of Intellectual Property (BIRPI) as a Public International Organization Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","","",1969,"37-Richard Nixon",FALSE,"",193,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60477"
"11486","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","Creating Labor Dispute Inquiry Board","",1969,"37-Richard Nixon",FALSE,"",1000,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60478"
"11490","Assigning Emergency Preparedness Functions to Federal Departments and Agencies","Assign Emergency Preparedness Functions","",1969,"37-Richard Nixon",TRUE,"__security__; __nuclear__; __State__; __DOTr__; __DOD__; __DOJ__; __DOI__; __USDA__; __DOC__; __DOL__; __health__; __education__; __HUD__; __DOT__; __AEC__; __FCC__; __NASA__; __NSF__; __foreign__; __war__; __economy__; __technology__; __science/research__; __energy__; __medical__; __engineering__; __university__; __OSTP__; __math__",17114,0.0059016010283978,"11051; 10952; 10958; 11387; 10705; 10995; 10312; 10346; 10997; 10998; 10999; 11000; 11001; 11002; 11003; 11004; 11005; 11087; 11088; 11089; 11090; 11091; 11092; 11093; 11094; 11095; 11310","http://www.presidency.ucsb.edu/ws/index.php?pid=60479"
"11493","Establishing the Council for Rural Affairs","Manage Advisory Committees, Commissions, or Councils","",1969,"37-Richard Nixon",FALSE,"__economy__; __USDA__; __DOI__; __DOC__; __health__; __education__; __HUD__; __DOL__; __OMB__",583,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60480"
"11503","Excusing Federal Employees From Duty on December 26, 1969","Create Federal Holiday","Federal Workforce",1969,"37-Richard Nixon",FALSE,"__State__; __DOD__; __security__",211,0,"10358","http://www.presidency.ucsb.edu/ws/index.php?pid=60481"
"11512","Planning, Acquisition, and Management of Federal Space","","",1970,"37-Richard Nixon",FALSE,"__OMB__; __DOD__; __economy__; __health__; __HUD__; __education__; __DOC__",851,0,"11035","http://www.presidency.ucsb.edu/ws/index.php?pid=60482"
"11515","Terminating Certain Bodies Established by the President","","",1970,"37-Richard Nixon",FALSE,"__OMB__",308,0,"10898; 10986; 11382; 11117; 11152; 9586","http://www.presidency.ucsb.edu/ws/index.php?pid=60483"
"11527","Amending the Selective Service Regulations","Amend Selective Service Regulations","",1970,"37-Richard Nixon",TRUE,"__health__; __security__; __university__",1024,0.001953125,"10001; 10202; 10292; 10659; 10735; 10984; 11098; 11119; 11241; 11360; 11497","http://www.presidency.ucsb.edu/ws/index.php?pid=60484"
"11530","Amending Executive Order No. 10624, as Amended, Providing for Regulations Relating to Personnel of the Department of Agriculture Assigned to Service Abroad","","",1970,"37-Richard Nixon",FALSE,"__USDA__; __State__",149,0,"10624; 10903","http://www.presidency.ucsb.edu/ws/index.php?pid=60485"
"11544","Establishing the Vice Presidential Service Certificate and the Vice Presidential Service Badge","","",1970,"37-Richard Nixon",FALSE,"__DOD__; __DOT__",387,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60486"
"11559","Creating an Emergency Board to Investigate Disputes Between the Carriers Represented by the National Railway Labor Conference and Certain of Their Employees","Creating Labor Dispute Inquiry Board","",1970,"37-Richard Nixon",FALSE,"",275,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60487"
"11577","Adjusting the Rates of Monthly Basic Pay for Members of the Uniformed Services","Adjust Pay Rates","Federal Workforce",1971,"37-Richard Nixon",FALSE,"",126,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60488"
"11578","Establishment of the Ohio River Basin Commission","","",1971,"37-Richard Nixon",TRUE,"__USDA__; __DOD__; __DOC__; __health__; __education__; __HUD__; __DOI__; __DOT__; __AEC__; __EPA__",465,0.0021505376344086,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60489"
"11581","Amending Executive Order No. 11248, Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule","Adjust Pay Rates","Federal Workforce",1971,"37-Richard Nixon",FALSE,"__DOT__",147,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=60490"
"11601","Amending Executive Order No. 11390, Providing for the Delegation of Certain Functions of the President to the Secretary of Defense","","",1971,"37-Richard Nixon",FALSE,"__DOD__; __war__",113,0,"11390","http://www.presidency.ucsb.edu/ws/index.php?pid=60491"
"11615","Providing for Stabilization of Prices, Rents, Wages, and Salaries","","",1971,"37-Richard Nixon",FALSE,"__economy__; __DOTr__; __USDA__; __DOC__; __DOL__; __OMB__; __DOJ__",1076,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60492"
"11617","Amending Executive Order No. 11615, Providing for Stabilization of Prices, Rents, Wages, and Salaries","","",1971,"37-Richard Nixon",FALSE,"__economy__; __DOL__; __HUD__",97,0,"11615","http://www.presidency.ucsb.edu/ws/index.php?pid=60493"
"11681","Revoking Executive Order No. 5221 of November 11, 1929, Establishing a Limitation on Non-Official Employment of Officers or Employees of the American Government","","",1972,"37-Richard Nixon",FALSE,"",64,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60494"
"11626","The Honorable Dean Acheson","","",1971,"37-Richard Nixon",FALSE,"__State__",161,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60495"
"11636","Employee-Management Relations in the Foreign Service of the United States","","Federal Workforce",1971,"37-Richard Nixon",TRUE,"__foreign__; __State__; __DOL__; __OMB__; __budget__; __technology__; __security__; __economy__",4041,0.000494926998267755,"11491; 11264","http://www.presidency.ucsb.edu/ws/index.php?pid=60496"
"11638","Adjusting the Rates of Monthly Basic Pay for Members of the Uniformed Services","Adjust Pay Rates","Federal Workforce",1971,"37-Richard Nixon",FALSE,"__economy__",122,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60497"
"11641","Concentration of Law Enforcement Activities Relating to Drug Abuse","","Drug Policy",1972,"37-Richard Nixon",FALSE,"__education__; __DOJ__",523,0,"11248","http://www.presidency.ucsb.edu/ws/index.php?pid=60498"
"11646","Membership of Department of State on the Great Lakes Basin Commission","Manage Advisory Committees, Commissions, or Councils","",1972,"37-Richard Nixon",FALSE,"__State__; __USDA__",242,0,"11345","http://www.presidency.ucsb.edu/ws/index.php?pid=60499"
"13410","Promoting Quality and Efficient Health Care in Federal Government Administered or Sponsored Health Care Programs","","",2006,"43-George W. Bush",TRUE,"__health__; __technology__; __DOD__; __VA__; __computing__; __HHS__",958,0.00939457202505219,"","http://www.presidency.ucsb.edu/ws/index.php?pid=605"
"11660","Amending Executive Order No. 11640, Further Providing for the Stabilization of the Economy","","",1972,"37-Richard Nixon",FALSE,"__economy__",556,0,"11640; 11627; 11615","http://www.presidency.ucsb.edu/ws/index.php?pid=60500"
"11661","Relating to Facilitating Coordination of Federal Education Programs","","Education Policy",1972,"37-Richard Nixon",FALSE,"__education__",88,0,"11260; 11185","http://www.presidency.ucsb.edu/ws/index.php?pid=60501"
"11662","Further Providing for the Administration of the Disaster Relief Act of 1970, as Amended","","",1972,"37-Richard Nixon",FALSE,"",118,0,"11575","http://www.presidency.ucsb.edu/ws/index.php?pid=60502"
"11664","Creating an Emergency Board to Investigate a Dispute Between the Penn Central Transportation Company and Certain of Its Employees","Creating Labor Dispute Inquiry Board","",1972,"37-Richard Nixon",FALSE,"",254,0,"","http://www.presidency.ucsb.edu/ws/index.php?pid=60503"
