"","t.1","t.2","t.3","t.4","t.5","t.6","t.7","t.8","t.9","t.10","t.11","t.12","t.13","t.14","t.15","t.16","t.17","t.18","t.19","t.20","t.21","t.22","t.23","t.24","t.25","t.26","t.27","t.28","t.29","t.30","t.31","t.32","t.33","t.34","t.35","t.36","t.37","t.38","t.39","t.40","t.41","t.42","t.43","t.44","t.45","t.46","t.47","t.48","t.49","t.50","t.51","t.52","t.53","t.54","t.55","t.56","t.57","t.58","t.59","t.60","t.61","t.62","t.63","t.64","t.65","t.66","t.67","t.68","t.69","t.70","t.71","t.72","t.73","t.74","t.75","t.76","t.77","t.78","t.79","t.80"
"11792",0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777160507544,0,0,0,0,0,0,0,0.277777160507544,0.166668518477367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777160507544,0,0,0,0,0,0,0
"11793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809522335607926,0,0,0,0,0.190477664392074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11795",0,0,0,0,0,0,0,0,0,0,0,0.0986845438008428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296052315617383,0,0,0,0,0,0,0.0789477666191888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440788681616179,0.0855266923464068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11797",0,0,0,0,0,0,0,0,0,0,0,0.266665925934156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155556049377229,0,0,0,0,0,0.155556049377229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333331851868313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888901234430728,0,0,0,0,0,0,0
"11798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719297476149206,0,0,0,0,0,0,0,0,0.280702523850793,0,0,0,0,0,0,0
"11799",0,0,0,0,0,0,0,0,0,0.594589262307266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135136011675518,0,0.10810934987365,0,0.0810826880717828,0,0,0,0,0,0,0,0,0,0,0,0.0810826880717828,0,0,0,0,0,0,0
"11801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800015199908801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77999732001608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14000115999304,0,0,0,0,0
"11804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105264681424406,0,0,0,0,0,0,0.289473268702435,0.105264681424406,0,0,0.499997368448753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141304666822463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869571361025212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413042320422172,0,0,0.260869234406335,0,0,0.0978266422465095,0,0,0,0,0,0,0,0,0
"11806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478258979230706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869597353078004,0,0.434781285461494,0,0,0,0,0,0,0
"11807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665435491199086,0,0,0,0,0,0,0,0.121996352684267,0,0.205175558030804,0,0,0,0,0,0.177449156248625,0,0,0,0,0,0,0,0,0,0.347504420512657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813309634037374,0,0,0,0,0,0,0,0,0,0,0,0
"11808",0,0,0,0.0625004231764221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677082796224798,0.26041678059878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11809",0,0,0,0.160494269164103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382715393998054,0,0,0,0,0,0,0,0,0.160494269164103,0,0.29629606767374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11812",0,0,0,0,0.0659349474672061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879119079827209,0,0.0549459727055845,0,0,0,0,0,0,0
"11815",0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333777771852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333777771852,0,0.422218814860246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111851841975,0,0,0,0,0,0,0,0,0.133333777771852,0,0,0,0,0,0,0,0,0,0,0,0,0.0666679999822225,0
"11816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105266204922002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684201385233995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105266204922002,0,0,0,0,0,0,0,0,0,0.105266204922002,0,0,0,0,0,0,0,0,0,0,0,0,0
"11817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952395691469605,0,0,0,0,0,0,0,0,0,0,0,0.357141836744412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667460309902,0,0,0,0,0,0,0.380951133798726,0,0
"11818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682539103050467,0,0,0,0,0,0,0,0,0.317460896949533,0,0,0,0,0,0,0
"11821",0,0,0,0.165467750116007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100719781583519,0,0,0,0,0,0.122302437761015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503596030230107,0,0,0.107914000309351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833345833270834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799997666678333,0,0,0,0,0.116667749994583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230768836296971,0,0,0,0,0,0.384613017781823,0,0,0,0,0,0,0,0,0,0,0,0,0.205128139382828,0,0,0,0,0,0,0.10256535172626,0,0,0,0,0,0,0,0,0,0,0,0.0769246548121178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11824",0,0,0,0,0,0,0,0,0.581393618184059,0,0,0,0,0,0.325581449431748,0,0,0,0,0,0,0,0.0930249323841927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11825",0,0,0,0.105263988912378,0,0,0,0,0,0,0,0,0,0,0,0,0.0877202831554109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140351400426312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701765773984439,0,0,0,0,0,0,0,0,0.596487750107455,0,0,0,0,0,0,0
"11826",0,0,0,0,0,0,0,0,0.599999333337778,0,0,0,0,0,0.400000666662222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147059065743375,0,0,0,0,0,0,0,0,0.252941169550189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411764325260411,0,0,0,0,0,0,0,0,0,0,0.188235439446025
"11829",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869571361025212,0,0,0,0,0,0,0,0,0.347825283558241,0,0,0,0,0,0,0,0,0,0,0.217391209830381,0,0,0,0,0.217391209830381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435160678475,0,0,0,0,0,0,0,0,0,0,0
"11830",0,0.104167447906901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625013020670575,0,0,0,0.312498177106119,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187499739586589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0
"11832",0,0.112716856560364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173410392929954,0,0,0.239884266096648,0,0,0,0,0,0,0,0,0.19653174011837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208092413712577,0,0,0,0,0,0,0,0.0693643305820857,0,0,0
"11833",0,0,0.0537976826626279,0,0.0569622336160121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167721516984461,0.531644876623652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854431921964705,0,0,0,0,0,0,0,0.104430497916776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194594549306136,0,0,0,0,0.191891850986188,0,0,0,0,0,0.178378359386444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170270264426598,0.154054074506906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110810901387727,0
"11837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625019530883796,0,0,0,0,0,0,0,0,0,0.343746679749755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625019530883796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125000781235352,0.156250195308838,0,0,0,0,0.249998437529296,0,0,0,0,0,0,0
"11839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102804288582099,0,0,0,0,0,0,0.233644920953567,0,0,0,0,0,0,0,0,0.168224604767833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495326185696502,0,0
"11840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180555439815779,0,0,0,0,0,0,0,0,0,0,0.208332986114005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833340277719908,0,0,0,0,0.180555439815779,0,0,0,0,0,0,0,0,0,0,0,0.180555439815779,0,0,0,0.166666666666667,0,0,0,0,0,0,0
"11841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133928866388989,0.178571524234267,0,0,0,0,0,0,0,0,0,0,0.0982147401127673,0,0.33035656090821,0,0,0,0,0,0,0,0,0,0,0.258928308355766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11842",0,0,0,0,0,0,0.0625019530883796,0,0,0,0,0,0,0.0625019530883796,0,0,0,0,0,0,0,0,0,0,0,0,0.312497265676269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281247851602782,0.187499609382324,0,0,0,0,0.0937513671618657,0,0,0,0,0,0,0
"11843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806449635808801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193550364191199,0,0,0,0,0,0,0
"11844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659998906669582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800004533321245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000133332978,0,0,0,0,0,0,0,0,0.0600005066653156,0,0,0
"11845",0,0,0,0,0,0,0,0,0,0,0,0,0,0.297297589479004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513512052604979,0,0,0,0,0,0,0,0,0,0,0,0.189190357916017,0,0,0,0,0,0,0,0,0,0,0
"11846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177195675936201,0,0,0,0,0,0,0,0,0,0,0.0600925484506486,0,0.0986133140708961,0,0,0,0,0,0,0,0,0,0,0.49922927652147,0,0,0,0,0,0,0,0,0,0.084745838447607,0,0,0,0,0,0,0,0,0,0,0.0801233465731773,0,0,0,0,0,0,0,0,0,0,0,0
"11847",0,0,0,0,0,0,0,0,0.571424898001166,0,0,0,0,0,0.285713877555685,0,0,0,0,0,0,0,0.0571450611993006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857161632438486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148010977493,0,0.0740758572925887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740758572925887,0,0,0.111111934135041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111934135041,0,0,0,0,0,0.333328395189754,0,0,0,0,0,0,0.148148010977493
"11849",0,0,0,0.070552302495056,0,0,0,0,0,0,0,0.070552302495056,0,0,0,0,0,0,0,0,0,0,0.162576644774076,0,0,0,0,0,0,0,0,0.30674811434454,0,0.202453859761651,0,0,0,0,0,0.128834385938435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582823901911867,0,0,0,0,0,0,0,0,0,0
"11850",0,0,0,0,0,0,0,0.135417003036443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270832964411644,0,0,0,0,0,0,0,0,0.187500065103828,0,0,0,0,0,0.125000390622966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281249576825121,0,0,0,0,0
"11851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595246456866328,0,0,0,0.249999702382724,0,0,0,0,0,0.333332539687264,0,0,0,0,0,0,0,0,0,0.285713775513241,0.0714293367301385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11853",0,0,0,0,0,0,0,0,0,0,0,0.108696408307718,0,0,0,0,0,0,0,0,0,0,0.108696408307718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326084877153776,0.152174102076929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173912948961535,0,0,0,0.130435255192324,0,0,0,0,0,0,0
"11854",0,0,0,0,0,0,0,0.428568027275671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952410430277519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190477324241443,0,0,0,0,0,0,0,0,0,0.285713605455134,0,0,0,0,0,0,0
"11856",0,0.263157617734363,0,0,0,0,0,0,0,0,0,0,0,0,0.157896675859456,0,0.21052714679691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368418559609271,0,0
"11857",0,0,0,0.150000499985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100001999940002,0.100001999940002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249997500074998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299996000119996,0,0.100001999940002,0,0,0,0,0,0,0,0,0,0,0
"11858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144859806533343,0,0,0,0,0,0,0,0,0,0,0.205607271378084,0,0.112149633155406,0,0,0,0.154205570355611,0,0,0,0,0,0,0.196261507555816,0,0,0,0,0,0,0.107476751244272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079439459777468
"11859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850573906726651,0,0,0.149426093273349,0,0,0,0,0,0,0,0,0,0,0,0
"11860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243902305175899,0,0,0,0,0,0,0,0.103658830308444,0,0,0.243902305175899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323170356187938,0,0,0,0,0,0,0,0.0853662031518197,0,0,0
"11863",0,0,0.0735788067244035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193979943177353,0.541805448485872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110368042862805,0,0,0,0,0,0,0,0.0802677587495673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909087190116453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909128098835465,0,0,0,0,0,0,0,0,0,0,0,0,0
"11865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511109925933827,0.42222162963358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666684444325927,0,0,0,0,0,0,0
"11866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641036817854313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935896318214569,0,0,0
"11867",0,0,0,0,0,0,0,0,0,0,0,0,0,0.13888910107951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125000260415762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131944680747636,0,0,0,0.472221277009455,0,0,0,0,0,0,0,0,0,0,0,0.131944680747636,0,0,0,0,0,0,0,0,0,0,0
"11868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090551396552369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165354398908664,0,0,0.196850399900788,0,0,0,0,0,0,0,0,0.236220401140943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311023403497237,0,0,0,0,0,0,0,0,0,0,0
"11869",0,0,0,0,0,0,0,0,0.648646092058713,0,0,0,0,0,0.270270781588257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810831263530296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11870",0,0,0,0,0,0,0,0.196226422214298,0.501886222856183,0,0,0,0.0641511997147175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132075599857359,0,0,0,0,0.105660555357443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11871",0,0.090909616827713,0,0,0,0,0,0,0,0,0,0,0,0.347107117001266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247933891127633,0,0,0,0.314049375043388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11872",0,0,0,0,0,0,0.0555598764471901,0.111114197462279,0,0,0,0,0,0,0.777766049643341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555598764471901,0,0,0
"11873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222633738759,0,0,0,0,0,0,0,0.222222633738759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148149657042118,0,0,0,0,0,0.407405075480363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11874",0,0,0,0,0,0,0,0,0,0,0,0,0,0.324322644288591,0,0,0,0,0,0,0,0.10810934987365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810826880717828,0,0,0,0,0,0.135136011675518,0,0,0.351349306090458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857161632438486,0,0,0,0,0,0,0,0,0,0,0,0.428569387778425,0,0,0,0,0,0,0,0,0,0.257142775511137,0,0,0,0,0,0,0,0,0,0,0.228571673466589,0,0,0,0,0,0,0,0,0,0,0,0
"11876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106557672667184,0,0.114754353667113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180327801666549,0,0,0,0,0,0,0,0.155737758666761,0,0,0,0,0,0,0,0,0,0,0.262294611665844,0,0,0,0,0,0,0,0,0,0,0,0.180327801666549
"11879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937513671618657,0,0,0,0,0.0937513671618657,0,0,0,0,0,0.249998437529296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125000781235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187499609382324,0.249998437529296,0,0,0,0,0,0
"11880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74073984911167,0,0,0,0,0.25926015088833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
